policy_id,customer_id,policy_type,base_policy,deductible,annual_premium_eur,policy_start_date,policy_end_date,past_number_of_claims,number_of_cars
POL_01499,CUS_02974,Sedan - All Perils,All Perils,700,433.44,2021-06-07,2022-06-07,2,3
POL_01500,CUS_05229,Utility - Liability,Liability,300,854.4,2023-08-18,2024-08-17,more than 4,6
POL_01501,CUS_00387,Utility - Liability,Liability,700,1137.09,2019-07-17,2020-07-16,1,2
POL_01502,CUS_00988,Sport - Liability,Liability,700,405.06,2024-06-08,2025-06-08,2,7
POL_01503,CUS_06669,Sport - Collision,Collision,500,715.21,2024-05-01,2025-05-01,none,4
POL_01506,CUS_04388,Sport - Liability,Liability,500,2228.55,2022-03-02,2023-03-02,2,6
POL_01507,CUS_00424,Sport - All Perils,All Perils,500,733.15,2023-11-19,2024-11-18,none,4
POL_01509,CUS_01283,Utility - Liability,Liability,300,558.62,2019-11-17,2020-11-16,1,8
POL_01511,CUS_05150,Sport - Liability,Liability,300,224.33,2020-10-11,2021-10-11,4,4
POL_01512,CUS_00250,Utility - Liability,Liability,500,300.72,2019-05-08,2020-05-07,3,5
POL_01513,CUS_06853,Sport - All Perils,All Perils,400,415.05,2021-12-08,2022-12-08,1,1
POL_01514,CUS_02781,Sedan - Collision,Collision,500,656.61,2021-07-06,2022-07-06,2,5
POL_01515,CUS_00219,Sport - All Perils,All Perils,400,508.97,2020-08-28,2021-08-28,none,2
POL_01516,CUS_06282,Sport - Liability,Liability,300,1197.93,2020-01-31,2021-01-30,1,6
POL_01517,CUS_07104,Sedan - Liability,Liability,400,660.15,2020-02-09,2021-02-08,none,7
POL_01519,CUS_04402,Utility - All Perils,All Perils,400,647.7,2019-06-17,2020-06-16,none,3
POL_01520,CUS_01336,Sport - Liability,Liability,300,1103.46,2019-08-29,2020-08-28,3,1
POL_01521,CUS_02639,Utility - All Perils,All Perils,700,623.66,2020-03-24,2021-03-24,1,2
POL_01522,CUS_06831,Utility - Collision,Collision,500,532.43,2023-12-24,2024-12-23,none,8
POL_01524,CUS_06110,Sport - Liability,Liability,300,775.05,2020-11-21,2021-11-21,none,6
POL_01526,CUS_01575,Sport - All Perils,All Perils,400,960.79,2021-02-17,2022-02-17,more than 4,3
POL_01527,CUS_00583,Sport - Collision,Collision,400,450.0,2025-03-24,2026-03-24,1,6
POL_01528,CUS_03017,Sport - Collision,Collision,300,333.0,2022-09-25,2023-09-25,1,5
POL_01529,CUS_04215,Sport - Liability,Liability,400,1007.57,2023-01-18,2024-01-18,none,2
POL_01530,CUS_02174,Utility - Liability,Liability,500,704.84,2018-10-16,2019-10-16,2,3
POL_01532,CUS_05900,Utility - All Perils,All Perils,400,973.7,2018-08-08,2019-08-08,4,6
POL_01533,CUS_06185,Sedan - All Perils,All Perils,500,427.95,2019-05-04,2020-05-03,4,8
POL_01534,CUS_02130,Utility - All Perils,All Perils,400,802.01,2021-08-07,2022-08-07,1,2
POL_01536,CUS_03455,Utility - All Perils,All Perils,400,556.29,2024-05-28,2025-05-28,1,1
POL_01537,CUS_05695,Sport - All Perils,All Perils,400,2022.86,2019-05-25,2020-05-24,1,1
POL_01539,CUS_05790,Utility - Collision,Collision,500,340.95,2025-03-25,2026-03-25,none,4
POL_01540,CUS_05269,Sedan - Collision,Collision,500,972.11,2022-11-11,2023-11-11,more than 4,8
POL_01541,CUS_05920,Utility - Liability,Liability,300,1615.01,2022-08-24,2023-08-24,none,8
POL_01542,CUS_06843,Utility - Collision,Collision,500,1300.41,2023-05-25,2024-05-24,2,1
POL_01543,CUS_00065,Utility - Liability,Liability,400,693.22,2022-07-28,2023-07-28,none,4
POL_01545,CUS_01498,Sedan - Collision,Collision,400,737.62,2023-02-04,2024-02-04,2,7
POL_01546,CUS_06025,Utility - Liability,Liability,400,652.41,2021-12-21,2022-12-21,none,4
POL_01547,CUS_04960,Utility - All Perils,All Perils,500,966.04,2020-09-22,2021-09-22,2,4
POL_01548,CUS_05688,Sport - Liability,Liability,700,1409.22,2024-04-29,2025-04-29,2,3
POL_01549,CUS_03020,Sedan - All Perils,All Perils,500,707.63,2024-04-08,2025-04-08,2,5
POL_01550,CUS_01073,Utility - Liability,Liability,400,694.84,2019-11-13,2020-11-12,2,2
POL_01551,CUS_01476,Utility - All Perils,All Perils,500,588.51,2018-08-02,2019-08-02,2,3
POL_01552,CUS_00862,Utility - Collision,Collision,500,246.08,2019-11-04,2020-11-03,2,1
POL_01553,CUS_00017,Sport - Liability,Liability,400,396.92,2022-09-21,2023-09-21,1,1
POL_01555,CUS_04616,Sport - Liability,Liability,400,1205.49,2023-04-01,2024-03-31,2,1
POL_01556,CUS_00036,Sport - Liability,Liability,300,1163.65,2021-09-02,2022-09-02,1,1
POL_01558,CUS_01554,Sedan - Liability,Liability,300,895.55,2021-01-22,2022-01-22,1,8
POL_01559,CUS_01670,Sport - Liability,Liability,300,699.26,2020-02-08,2021-02-07,1,8
POL_01560,CUS_02513,Utility - Collision,Collision,500,1009.63,2024-03-18,2025-03-18,none,1
POL_01561,CUS_06606,Sport - Collision,Collision,400,425.22,2020-02-23,2021-02-22,none,3
POL_01562,CUS_01913,Sport - Liability,Liability,500,469.43,2018-09-05,2019-09-05,4,6
POL_01563,CUS_06091,Sedan - All Perils,All Perils,500,1061.29,2023-09-30,2024-09-29,1,6
POL_01565,CUS_02542,Sport - Collision,Collision,500,448.03,2023-06-06,2024-06-05,none,8
POL_01567,CUS_05695,Sport - Liability,Liability,400,671.25,2019-09-18,2020-09-17,2,4
POL_01568,CUS_04052,Sedan - Collision,Collision,300,769.12,2025-01-02,2026-01-02,3,2
POL_01570,CUS_06977,Sedan - Collision,Collision,500,709.72,2024-03-01,2025-03-01,2,8
POL_01572,CUS_03041,Utility - Liability,Liability,300,952.62,2023-04-10,2024-04-09,3,5
POL_01573,CUS_05290,Sport - All Perils,All Perils,500,383.14,2020-05-18,2021-05-18,none,4
POL_01574,CUS_03437,Utility - Collision,Collision,400,1149.2,2023-12-28,2024-12-27,none,7
POL_01576,CUS_03866,Sedan - Liability,Liability,400,469.77,2023-11-18,2024-11-17,1,6
POL_01577,CUS_00993,Sedan - Liability,Liability,300,1419.45,2024-11-10,2025-11-10,2,8
POL_01578,CUS_04031,Sport - Liability,Liability,400,410.93,2022-01-07,2023-01-07,none,2
POL_01579,CUS_02979,Sedan - Collision,Collision,400,711.3,2020-04-25,2021-04-25,none,1
POL_01580,CUS_04852,Utility - Collision,Collision,700,1560.2,2022-10-26,2023-10-26,3,7
POL_01581,CUS_05132,Utility - Collision,Collision,400,1214.81,2018-11-05,2019-11-05,1,5
POL_01582,CUS_04902,Sedan - Collision,Collision,500,526.94,2019-09-03,2020-09-02,3,4
POL_01583,CUS_04872,Sedan - Liability,Liability,500,729.8,2019-07-18,2020-07-17,none,1
POL_01585,CUS_03406,Sport - All Perils,All Perils,300,1248.72,2021-07-02,2022-07-02,1,2
POL_01586,CUS_00545,Sport - Liability,Liability,700,689.53,2024-01-24,2025-01-23,1,8
POL_01587,CUS_05437,Sedan - Collision,Collision,300,470.75,2020-01-24,2021-01-23,more than 4,3
POL_01588,CUS_02462,Sedan - Liability,Liability,300,796.7,2021-12-29,2022-12-29,none,1
POL_01589,CUS_04713,Sport - Collision,Collision,700,843.3,2020-06-03,2021-06-03,2,8
POL_01590,CUS_06529,Sport - Liability,Liability,500,1451.13,2020-12-12,2021-12-12,1,7
POL_01592,CUS_05576,Sport - All Perils,All Perils,300,914.75,2025-01-06,2026-01-06,3,2
POL_01593,CUS_06362,Sedan - All Perils,All Perils,300,1450.67,2019-03-31,2020-03-30,1,6
POL_01594,CUS_03265,Sedan - Liability,Liability,400,780.03,2021-03-14,2022-03-14,3,1
POL_01595,CUS_03496,Utility - Liability,Liability,500,1003.51,2021-10-05,2022-10-05,2,6
POL_01596,CUS_06171,Sport - Collision,Collision,500,706.32,2021-07-14,2022-07-14,3,4
POL_01598,CUS_00013,Sedan - Collision,Collision,700,527.72,2019-05-19,2020-05-18,3,3
POL_01599,CUS_03630,Sport - Collision,Collision,700,1042.74,2022-10-22,2023-10-22,1,4
POL_01601,CUS_01798,Sport - All Perils,All Perils,300,1069.98,2022-05-18,2023-05-18,none,2
POL_01602,CUS_01658,Sport - Liability,Liability,500,860.24,2019-09-12,2020-09-11,1,6
POL_01603,CUS_02547,Sedan - All Perils,All Perils,400,623.65,2023-06-27,2024-06-26,none,4
POL_01605,CUS_00869,Sport - Collision,Collision,300,1171.15,2021-08-04,2022-08-04,4,3
POL_01606,CUS_04192,Sport - Collision,Collision,500,571.73,2020-12-28,2021-12-28,none,6
POL_01608,CUS_06341,Sedan - Collision,Collision,300,1022.99,2019-01-20,2020-01-20,1,8
POL_01609,CUS_04680,Sport - All Perils,All Perils,300,442.47,2019-08-25,2020-08-24,2,1
POL_01610,CUS_02387,Utility - Liability,Liability,400,791.64,2022-10-07,2023-10-07,2,1
POL_01611,CUS_06459,Utility - All Perils,All Perils,700,501.77,2019-01-22,2020-01-22,1,8
POL_01612,CUS_01051,Sport - Liability,Liability,500,721.67,2020-01-30,2021-01-29,1,8
POL_01613,CUS_01319,Utility - Liability,Liability,500,1285.03,2024-06-17,2025-06-17,3,2
POL_01615,CUS_06299,Sport - Liability,Liability,300,869.73,2019-06-19,2020-06-18,3,4
POL_01616,CUS_01219,Sedan - Collision,Collision,300,1320.83,2019-04-11,2020-04-10,3,2
POL_01619,CUS_06982,Sport - Collision,Collision,300,579.8,2021-08-24,2022-08-24,1,7
POL_01620,CUS_01912,Sedan - Collision,Collision,500,1411.95,2024-10-24,2025-10-24,none,3
POL_01622,CUS_04578,Sedan - Liability,Liability,700,700.88,2019-04-13,2020-04-12,4,7
POL_01623,CUS_03997,Sport - Liability,Liability,700,1085.93,2021-12-25,2022-12-25,1,6
POL_01624,CUS_05349,Sport - Liability,Liability,400,687.76,2018-11-20,2019-11-20,4,2
POL_01625,CUS_05064,Utility - All Perils,All Perils,300,772.19,2023-01-20,2024-01-20,1,4
POL_01626,CUS_01876,Sedan - All Perils,All Perils,500,228.54,2024-12-09,2025-12-09,1,3
POL_01628,CUS_01415,Utility - Liability,Liability,700,549.76,2022-07-12,2023-07-12,3,3
POL_01629,CUS_03131,Sedan - Liability,Liability,300,488.61,2019-01-30,2020-01-30,1,2
POL_01631,CUS_00250,Sedan - Collision,Collision,700,761.83,2020-07-14,2021-07-14,3,5
POL_01632,CUS_00157,Sedan - Collision,Collision,500,413.68,2019-10-15,2020-10-14,3,5
POL_01633,CUS_02054,Sport - Collision,Collision,400,504.19,2022-01-16,2023-01-16,4,8
POL_01634,CUS_06656,Sport - All Perils,All Perils,400,331.98,2019-01-09,2020-01-09,1,2
POL_01635,CUS_00352,Sport - Liability,Liability,400,680.38,2019-04-26,2020-04-25,none,6
POL_01636,CUS_04903,Utility - Liability,Liability,400,648.37,2024-01-16,2025-01-15,more than 4,6
POL_01638,CUS_06857,Sport - Liability,Liability,400,578.65,2018-09-25,2019-09-25,2,2
POL_01639,CUS_00734,Sport - Liability,Liability,500,937.56,2022-12-07,2023-12-07,3,3
POL_01640,CUS_00367,Sport - Collision,Collision,500,871.22,2021-07-31,2022-07-31,none,6
POL_01641,CUS_00514,Sedan - All Perils,All Perils,400,901.81,2020-09-25,2021-09-25,2,1
POL_01642,CUS_03535,Sedan - All Perils,All Perils,500,640.28,2019-10-29,2020-10-28,2,1
POL_01643,CUS_01867,Sedan - Liability,Liability,300,383.95,2023-09-08,2024-09-07,4,4
POL_01644,CUS_01232,Utility - All Perils,All Perils,500,653.48,2021-06-27,2022-06-27,2,7
POL_01645,CUS_03352,Utility - Liability,Liability,500,1589.68,2023-10-22,2024-10-21,none,6
POL_01648,CUS_02320,Utility - Collision,Collision,700,1244.67,2022-10-16,2023-10-16,2,7
POL_01650,CUS_05767,Utility - Liability,Liability,300,507.46,2019-09-01,2020-08-31,none,3
POL_01651,CUS_00449,Sedan - Liability,Liability,300,932.7,2021-07-07,2022-07-07,more than 4,8
POL_01652,CUS_00367,Utility - All Perils,All Perils,300,933.0,2019-09-12,2020-09-11,1,8
POL_01654,CUS_03585,Utility - All Perils,All Perils,500,633.4,2018-08-05,2019-08-05,2,1
POL_01656,CUS_04147,Sedan - Liability,Liability,300,493.5,2022-11-08,2023-11-08,none,5
POL_01657,CUS_03279,Utility - Collision,Collision,500,414.46,2020-05-14,2021-05-14,1,6
POL_01658,CUS_01464,Sport - All Perils,All Perils,700,650.5,2024-10-05,2025-10-05,4,4
POL_01659,CUS_00987,Utility - Liability,Liability,400,582.39,2022-05-29,2023-05-29,3,8
POL_01661,CUS_03941,Utility - Liability,Liability,400,517.09,2022-03-14,2023-03-14,4,6
POL_01662,CUS_00204,Sedan - All Perils,All Perils,300,880.22,2019-02-07,2020-02-07,4,5
POL_01663,CUS_04938,Sport - Liability,Liability,300,562.07,2024-11-25,2025-11-25,none,5
POL_01664,CUS_01983,Sedan - Liability,Liability,400,547.33,2020-09-03,2021-09-03,1,1
POL_01665,CUS_03213,Sedan - Liability,Liability,700,1439.12,2019-11-05,2020-11-04,1,2
POL_01666,CUS_05707,Utility - Liability,Liability,400,733.81,2023-04-08,2024-04-07,2,2
POL_01667,CUS_02787,Sedan - All Perils,All Perils,500,700.47,2023-06-08,2024-06-07,1,6
POL_01668,CUS_01618,Utility - Liability,Liability,500,481.44,2024-08-10,2025-08-10,none,4
POL_01670,CUS_04093,Utility - Collision,Collision,300,1113.78,2024-05-05,2025-05-05,none,8
POL_01672,CUS_04358,Utility - Liability,Liability,700,245.53,2022-07-19,2023-07-19,2,5
POL_01673,CUS_04532,Sport - Liability,Liability,400,1096.04,2024-06-12,2025-06-12,none,6
POL_01674,CUS_03024,Sport - Collision,Collision,700,401.92,2021-10-29,2022-10-29,1,7
POL_01675,CUS_00614,Sedan - All Perils,All Perils,400,665.52,2018-09-12,2019-09-12,more than 4,7
POL_01676,CUS_00893,Utility - Collision,Collision,700,1377.05,2023-03-24,2024-03-23,3,8
POL_01677,CUS_03893,Sport - All Perils,All Perils,400,1107.89,2021-02-04,2022-02-04,3,6
POL_01678,CUS_06173,Sedan - Collision,Collision,400,530.14,2020-09-30,2021-09-30,1,6
POL_01679,CUS_01731,Sedan - Collision,Collision,400,732.37,2022-04-22,2023-04-22,none,2
POL_01680,CUS_05558,Sport - Collision,Collision,400,575.54,2021-04-12,2022-04-12,4,3
POL_01681,CUS_00152,Utility - Collision,Collision,400,879.34,2021-09-01,2022-09-01,none,6
POL_01682,CUS_05128,Utility - All Perils,All Perils,500,930.47,2022-12-02,2023-12-02,1,3
POL_01683,CUS_05723,Utility - All Perils,All Perils,500,769.76,2024-09-14,2025-09-14,none,6
POL_01684,CUS_04099,Sedan - Collision,Collision,300,592.76,2024-06-13,2025-06-13,none,8
POL_01685,CUS_06411,Sedan - Collision,Collision,700,468.21,2022-09-21,2023-09-21,1,2
POL_01686,CUS_05385,Sport - Liability,Liability,500,664.49,2019-07-11,2020-07-10,more than 4,7
POL_01687,CUS_06526,Sedan - Collision,Collision,700,961.78,2020-11-06,2021-11-06,2,4
POL_01688,CUS_06827,Sport - All Perils,All Perils,300,1764.53,2021-02-17,2022-02-17,4,6
POL_01689,CUS_03178,Sport - Collision,Collision,500,1237.63,2023-07-30,2024-07-29,more than 4,2
POL_01690,CUS_03259,Sport - Collision,Collision,300,406.85,2021-08-05,2022-08-05,none,7
POL_01692,CUS_07148,Sedan - All Perils,All Perils,300,938.2,2021-11-07,2022-11-07,1,5
POL_01693,CUS_06993,Utility - Liability,Liability,500,668.83,2023-09-05,2024-09-04,none,2
POL_01695,CUS_04032,Sport - Liability,Liability,400,226.9,2024-09-30,2025-09-30,3,8
POL_01696,CUS_01510,Utility - All Perils,All Perils,400,352.02,2022-04-26,2023-04-26,none,5
POL_01698,CUS_04327,Sport - Collision,Collision,300,2170.81,2020-07-09,2021-07-09,2,5
POL_01699,CUS_06508,Utility - All Perils,All Perils,700,738.98,2020-08-11,2021-08-11,1,3
POL_01700,CUS_04237,Utility - Liability,Liability,300,287.91,2024-10-19,2025-10-19,3,3
POL_01701,CUS_05769,Utility - All Perils,All Perils,300,523.43,2019-01-17,2020-01-17,none,2
POL_01702,CUS_01452,Sedan - All Perils,All Perils,300,521.5,2023-02-28,2024-02-28,1,2
POL_01704,CUS_05507,Utility - Collision,Collision,400,1089.24,2022-12-17,2023-12-17,none,6
POL_01705,CUS_03803,Sedan - Liability,Liability,300,197.2,2021-04-11,2022-04-11,none,5
POL_01706,CUS_06206,Utility - Liability,Liability,400,969.33,2020-07-02,2021-07-02,1,1
POL_01707,CUS_07148,Sport - Liability,Liability,400,625.2,2024-09-29,2025-09-29,2,8
POL_01708,CUS_00521,Utility - All Perils,All Perils,300,542.4,2023-01-19,2024-01-19,2,4
POL_01709,CUS_01319,Sport - All Perils,All Perils,500,506.11,2019-12-30,2020-12-29,none,3
POL_01710,CUS_07118,Sedan - All Perils,All Perils,400,1034.6,2021-08-14,2022-08-14,1,1
POL_01711,CUS_02452,Utility - All Perils,All Perils,500,1364.19,2019-11-19,2020-11-18,1,8
POL_01712,CUS_06636,Utility - All Perils,All Perils,500,1079.69,2023-12-19,2024-12-18,1,7
POL_01714,CUS_05708,Sport - All Perils,All Perils,300,567.74,2022-12-30,2023-12-30,1,7
POL_01715,CUS_05274,Sport - Liability,Liability,400,1091.89,2025-03-10,2026-03-10,none,3
POL_01717,CUS_02688,Sport - All Perils,All Perils,500,649.48,2020-07-29,2021-07-29,1,8
POL_01720,CUS_06702,Sport - Liability,Liability,500,936.95,2024-09-15,2025-09-15,none,4
POL_01721,CUS_03626,Sedan - Collision,Collision,300,951.44,2020-01-21,2021-01-20,1,6
POL_01723,CUS_00689,Utility - Collision,Collision,700,314.44,2021-11-26,2022-11-26,4,4
POL_01724,CUS_02285,Sport - Liability,Liability,500,1068.27,2022-03-16,2023-03-16,2,5
POL_01725,CUS_02984,Sedan - All Perils,All Perils,300,141.02,2019-03-30,2020-03-29,none,2
POL_01726,CUS_01143,Sedan - All Perils,All Perils,300,722.97,2019-07-03,2020-07-02,1,4
POL_01727,CUS_02488,Utility - All Perils,All Perils,500,574.28,2020-08-04,2021-08-04,1,6
POL_01728,CUS_06095,Utility - Collision,Collision,500,503.74,2023-07-08,2024-07-07,1,6
POL_01733,CUS_06579,Sport - All Perils,All Perils,300,1159.63,2021-11-13,2022-11-13,1,1
POL_01734,CUS_06016,Sedan - All Perils,All Perils,300,649.51,2023-08-21,2024-08-20,3,2
POL_01735,CUS_01055,Sedan - Liability,Liability,500,583.29,2023-01-13,2024-01-13,2,1
POL_01737,CUS_03661,Sport - Liability,Liability,500,533.37,2021-06-18,2022-06-18,none,3
POL_01738,CUS_06472,Sport - Collision,Collision,400,311.31,2024-07-15,2025-07-15,1,2
POL_01739,CUS_03684,Sedan - All Perils,All Perils,300,1743.16,2023-06-25,2024-06-24,none,7
POL_01741,CUS_02181,Sedan - Liability,Liability,300,505.7,2024-06-25,2025-06-25,none,5
POL_01742,CUS_03861,Sedan - Liability,Liability,300,613.01,2022-10-02,2023-10-02,4,4
POL_01743,CUS_01367,Utility - All Perils,All Perils,700,695.32,2022-11-03,2023-11-03,3,5
POL_01744,CUS_02584,Sedan - All Perils,All Perils,700,1141.33,2025-01-21,2026-01-21,none,1
POL_01745,CUS_02986,Sport - Collision,Collision,500,482.66,2024-09-12,2025-09-12,2,5
POL_01746,CUS_00476,Sedan - All Perils,All Perils,400,1458.74,2024-03-22,2025-03-22,none,6
POL_01747,CUS_03682,Sport - All Perils,All Perils,400,981.83,2023-03-11,2024-03-10,4,6
POL_01748,CUS_04764,Sport - Collision,Collision,700,643.81,2018-10-05,2019-10-05,1,2
POL_01749,CUS_03963,Sedan - Collision,Collision,300,701.61,2022-08-26,2023-08-26,2,8
POL_01750,CUS_00449,Utility - Collision,Collision,300,468.52,2022-03-16,2023-03-16,none,5
POL_01754,CUS_03303,Sedan - Collision,Collision,500,509.44,2023-05-12,2024-05-11,4,1
POL_01755,CUS_04223,Utility - Liability,Liability,300,3922.91,2021-04-26,2022-04-26,1,4
POL_01756,CUS_03964,Utility - Liability,Liability,400,262.1,2020-02-10,2021-02-09,2,2
POL_01757,CUS_02867,Sedan - Liability,Liability,400,348.23,2020-05-21,2021-05-21,none,2
POL_01760,CUS_04448,Sport - Liability,Liability,400,524.53,2023-05-22,2024-05-21,2,5
POL_01761,CUS_03112,Sedan - Liability,Liability,300,774.29,2022-04-27,2023-04-27,none,3
POL_01762,CUS_00824,Sedan - Collision,Collision,300,279.58,2018-10-22,2019-10-22,none,6
POL_01763,CUS_07050,Utility - All Perils,All Perils,400,690.42,2019-01-12,2020-01-12,1,3
POL_01764,CUS_06394,Sedan - Liability,Liability,300,302.86,2019-12-08,2020-12-07,1,1
POL_01765,CUS_01165,Utility - All Perils,All Perils,300,394.5,2024-10-08,2025-10-08,2,3
POL_01766,CUS_04353,Sedan - Collision,Collision,300,1172.64,2024-06-12,2025-06-12,1,6
POL_01768,CUS_00981,Sport - Liability,Liability,300,748.97,2023-05-05,2024-05-04,1,5
POL_01769,CUS_00887,Utility - Liability,Liability,500,1001.04,2019-11-24,2020-11-23,2,3
POL_01770,CUS_07193,Sedan - Liability,Liability,300,913.64,2024-11-30,2025-11-30,none,8
POL_01772,CUS_06688,Sport - Collision,Collision,300,2629.67,2023-01-13,2024-01-13,2,4
POL_01773,CUS_00655,Sedan - All Perils,All Perils,500,438.28,2021-10-30,2022-10-30,1,1
POL_01774,CUS_01711,Utility - All Perils,All Perils,500,981.45,2019-11-23,2020-11-22,none,4
POL_01775,CUS_00321,Sport - Collision,Collision,500,616.04,2020-10-31,2021-10-31,1,6
POL_01776,CUS_05265,Sport - Collision,Collision,400,774.99,2021-12-01,2022-12-01,2,2
POL_01777,CUS_01335,Sport - Liability,Liability,400,614.46,2023-01-10,2024-01-10,2,4
POL_01778,CUS_00438,Utility - All Perils,All Perils,700,656.36,2018-12-08,2019-12-08,1,6
POL_01779,CUS_06769,Sport - All Perils,All Perils,400,414.39,2025-01-23,2026-01-23,3,5
POL_01780,CUS_06697,Sedan - Liability,Liability,400,563.83,2018-12-15,2019-12-15,4,8
POL_01781,CUS_05015,Sport - Collision,Collision,500,1079.49,2020-05-15,2021-05-15,none,3
POL_01782,CUS_05882,Utility - Liability,Liability,300,513.16,2020-12-23,2021-12-23,4,7
POL_01783,CUS_06289,Sport - All Perils,All Perils,700,217.28,2024-02-10,2025-02-09,3,6
POL_01784,CUS_06735,Sedan - Liability,Liability,400,237.46,2022-12-28,2023-12-28,3,3
POL_01785,CUS_02599,Sedan - Collision,Collision,400,887.24,2018-09-25,2019-09-25,1,2
POL_01786,CUS_05281,Sport - All Perils,All Perils,500,909.34,2018-09-18,2019-09-18,2,2
POL_01787,CUS_02650,Sport - Liability,Liability,300,732.55,2021-01-20,2022-01-20,2,5
POL_01788,CUS_05201,Sport - All Perils,All Perils,300,571.16,2019-01-12,2020-01-12,1,6
POL_01789,CUS_03288,Sedan - Collision,Collision,400,288.29,2018-09-26,2019-09-26,none,4
POL_01790,CUS_05488,Sport - All Perils,All Perils,700,703.72,2020-12-31,2021-12-31,4,8
POL_01791,CUS_05661,Sedan - All Perils,All Perils,400,862.4,2021-03-23,2022-03-23,none,1
POL_01793,CUS_00555,Sedan - All Perils,All Perils,500,157.01,2019-10-06,2020-10-05,3,8
POL_01794,CUS_06040,Sport - All Perils,All Perils,400,513.28,2022-09-16,2023-09-16,1,8
POL_01795,CUS_00265,Utility - Liability,Liability,400,563.2,2020-05-11,2021-05-11,none,1
POL_01796,CUS_03341,Sedan - All Perils,All Perils,400,575.02,2025-04-13,2026-04-13,none,8
POL_01797,CUS_04913,Utility - Collision,Collision,300,958.92,2023-01-11,2024-01-11,none,5
