claim_id,policy_id,customer_id,vehicle_id,agent_id,accident_datetime,claim_datetime,fault,accident_area,accident_description,accident_latitude,accident_longitude,police_report_filed,witness_present,number_of_supplements,claimed_amount_eur,repair_workshop
CLM_01245,POL_01414,CUS_04281,VEH_05585,AGT_00055,2022-09-12 00:30:00,2022-10-23 13:30:00,Policy Holder,Urban,falling object,37.096479,-0.444087,Yes,No,7,8041.14,Auto Ruiz - Zaragoza
CLM_01246,POL_03660,CUS_02953,VEH_04627,AGT_00120,2022-05-08 01:16:00,2022-06-15 14:16:00,Third Party,Urban,frontal collision,36.224806,-6.894781,Yes,Yes,6,1927.46,Reparaciones Delgado - Barcelona
CLM_01247,POL_09290,CUS_00522,VEH_07161,AGT_00026,2025-06-30 07:54:00,2025-07-29 13:54:00,Third Party,Urban,falling object,40.02642,-8.430931,Yes,No,6,2420.87,Mecánica Castro - Sevilla
CLM_01248,POL_04414,CUS_00068,VEH_02139,AGT_00173,2022-07-16 18:20:00,2022-08-10 15:20:00,Third Party,Urban,theft attempt,39.347061,-7.086271,No,No,4,6294.08,Reparaciones Flores - Valencia
CLM_01250,POL_08303,CUS_02232,VEH_05250,AGT_00138,2023-05-29 20:38:00,2023-06-26 19:38:00,Policy Holder,Urban,rear-end collision,38.158877,0.664718,Yes,Unknown,3,1846.57,Chapa y Pintura Rubio - Vitoria
CLM_01253,POL_01643,CUS_01867,VEH_06611,AGT_00052,2022-01-16 11:57:00,2022-01-30 05:57:00,Third Party,Urban,hit and run,40.767522,1.393074,No,No,0,3435.68,Mecánica Hernández - Hospitalet
CLM_01254,POL_01945,CUS_04523,VEH_04901,AGT_00073,2023-11-03 18:06:00,2023-11-20 01:06:00,Third Party,Rural,pothole damage,40.394568,-7.496915,No,Yes,6,862.62,Taller Sánchez - Gijón
CLM_01255,POL_04585,CUS_04596,VEH_05710,AGT_00003,2024-05-02 19:53:00,2024-05-14 09:53:00,Policy Holder,Rural,frontal collision,41.343534,2.19655,Yes,Yes,5,548.7,Auto Ruiz - Las Palmas
CLM_01256,POL_04687,CUS_02288,VEH_06083,AGT_00002,2023-03-18 09:25:00,2023-04-15 10:25:00,Third Party,Suburban,falling object,42.055361,1.529239,Yes,No,7,8106.12,Reparaciones Castillo - Valencia
CLM_01257,POL_05977,CUS_05407,VEH_01823,AGT_00079,2022-06-01 23:53:00,2022-06-17 03:53:00,Policy Holder,Urban,weather-related,38.028547,1.115952,No,Yes,7,628.39,Taller Iglesias - Madrid
CLM_01258,POL_04148,CUS_01255,VEH_07890,AGT_00012,2024-04-27 17:39:00,2024-05-25 07:39:00,Third Party,Suburban,parking damage,38.979983,-5.257977,No,No,2,286.19,Reparaciones Vázquez - Valladolid
CLM_01261,POL_04460,CUS_02036,VEH_06004,AGT_00147,2023-11-29 11:24:00,2023-12-26 04:24:00,Third Party,Highway,rollover,36.627532,-6.906281,No,Yes,1,1343.22,Chapa y Pintura Marín - Barcelona
CLM_01262,POL_04976,CUS_06654,VEH_04729,AGT_00059,2025-10-19 04:04:00,2025-10-31 15:04:00,Policy Holder,Suburban,falling object,42.913593,-4.615183,No,Yes,3,1854.31,Mecánica Martínez - Vitoria
CLM_01263,POL_05376,CUS_04200,VEH_05335,AGT_00069,2022-09-11 20:46:00,2022-09-24 02:46:00,Third Party,Urban,multi-vehicle pileup,39.915671,-7.244256,No,No,4,372.87,Garage Ramírez - Coruña
CLM_01264,POL_06650,CUS_02140,VEH_01484,AGT_00124,2024-06-25 07:17:00,2024-08-03 01:17:00,Policy Holder,Rural,frontal collision,38.507312,-1.092914,No,Unknown,7,1065.22,Chapa y Pintura Romero - Palma
CLM_01265,POL_04063,CUS_04851,VEH_05645,AGT_00164,2022-10-12 09:04:00,2022-11-04 08:04:00,Policy Holder,Urban,animal collision,43.765922,3.151547,Yes,No,6,944.23,Garage Medina - Elche
CLM_01266,POL_03457,CUS_05601,VEH_01344,AGT_00046,2025-08-10 08:56:00,2025-09-21 17:56:00,Policy Holder,Parking,animal collision,40.44029,-7.201042,No,Yes,6,18089.82,Reparaciones Gómez - Sevilla
CLM_01267,POL_02596,CUS_03050,VEH_06334,AGT_00039,2025-05-18 22:18:00,2025-06-03 10:18:00,Policy Holder,Urban,glass breakage,39.844527,-8.244234,No,Yes,4,1639.45,Reparaciones Delgado - Murcia
CLM_01268,POL_07830,CUS_06761,VEH_04019,AGT_00142,2022-09-09 02:24:00,2022-09-24 12:24:00,Policy Holder,Suburban,rear-end collision,36.64511,1.792452,No,Yes,0,653.7,Mecánica Martínez - Palma
CLM_01269,POL_08905,CUS_01344,VEH_06538,AGT_00029,2022-06-18 16:12:00,2022-07-29 06:12:00,Third Party,Rural,theft attempt,38.169896,-5.025119,Yes,Yes,5,1957.87,Mecánica Ortiz - Barcelona
CLM_01271,POL_02476,CUS_07149,VEH_03787,AGT_00097,2025-08-17 07:42:00,2025-09-01 12:42:00,Policy Holder,Suburban,frontal collision,43.772562,-0.651996,No,No,5,478.28,Garage Ruiz - Murcia
CLM_01272,POL_04603,CUS_01173,VEH_05906,AGT_00003,2022-03-10 00:17:00,2022-03-18 13:17:00,Policy Holder,Suburban,single vehicle accident,39.762537,-7.834854,No,Unknown,6,1212.66,Auto Romero - Vitoria
CLM_01273,POL_08900,CUS_01634,VEH_05866,AGT_00109,2022-03-07 19:19:00,2022-04-01 01:19:00,Third Party,Suburban,hit and run,36.902955,-0.911245,Yes,Unknown,6,3361.73,Mecánica Pérez - Palma
CLM_01274,POL_03577,CUS_06199,VEH_04926,AGT_00164,2023-03-24 06:35:00,2023-03-25 17:35:00,Policy Holder,Rural,vandalism,40.185909,-2.613387,No,No,1,1431.38,Carrocerías Iglesias - Elche
CLM_01275,POL_05511,CUS_00896,VEH_00801,AGT_00150,2024-06-20 08:04:00,2024-07-17 04:04:00,Policy Holder,Highway,parking damage,40.489986,-3.244228,No,No,5,527.82,Auto Díaz - Bilbao
CLM_01277,POL_01967,CUS_04908,VEH_04652,AGT_00130,2023-07-13 22:58:00,2023-08-20 06:58:00,Policy Holder,Suburban,hit and run,40.377284,0.134626,No,Yes,5,885.35,Carrocerías Castro - Barcelona
CLM_01278,POL_02202,CUS_00044,VEH_00977,AGT_00073,2025-07-10 21:37:00,2025-08-23 19:37:00,Policy Holder,Rural,glass breakage,37.220814,0.988741,No,No,0,11816.44,Reparaciones Medina - Alicante
CLM_01279,POL_06380,CUS_06816,VEH_05890,AGT_00053,2023-10-29 13:14:00,2023-11-19 13:14:00,Policy Holder,Suburban,rear-end collision,36.776064,-0.362053,No,No,0,1158.8,Auto Ruiz - Zaragoza
CLM_01280,POL_06437,CUS_02066,VEH_03704,AGT_00069,2025-02-19 10:47:00,2025-03-29 07:47:00,Policy Holder,Urban,multi-vehicle pileup,41.919996,-6.446313,No,Yes,2,7413.72,Auto Vázquez - Hospitalet
CLM_01281,POL_06835,CUS_05169,VEH_08019,AGT_00046,2023-07-04 12:11:00,2023-07-31 00:11:00,Policy Holder,Highway,side impact,40.350365,1.359709,No,No,0,2323.25,Mecánica Pérez - Palma
CLM_01282,POL_08426,CUS_02465,VEH_06722,AGT_00037,2023-04-24 02:14:00,2023-05-12 11:14:00,Third Party,Rural,bicycle involved,40.714735,1.503352,Yes,No,0,1740.33,Auto Vázquez - Hospitalet
CLM_01283,POL_01789,CUS_03288,VEH_06743,AGT_00148,2025-09-27 21:58:00,2025-10-26 15:58:00,Policy Holder,Urban,falling object,39.182897,-2.0121,No,Yes,3,12995.75,Carrocerías Hernández - Coruña
CLM_01286,POL_04253,CUS_06058,VEH_03708,AGT_00144,2023-05-10 09:29:00,2023-06-01 14:29:00,Third Party,Highway,flooding damage,36.906236,2.570034,Yes,Yes,4,7524.08,Garage Martínez - Hospitalet
CLM_01288,POL_07820,CUS_03133,VEH_05053,AGT_00136,2023-07-12 13:35:00,2023-07-29 13:35:00,Policy Holder,Urban,glass breakage,37.75564,-3.568389,Yes,Yes,5,1423.63,Chapa y Pintura Torres - Sevilla
CLM_01290,POL_03311,CUS_06325,VEH_02274,AGT_00129,2025-11-01 23:47:00,2025-12-14 09:47:00,Third Party,Highway,rollover,43.725044,0.055632,No,Yes,0,1831.09,Chapa y Pintura Rivera - Sevilla
CLM_01292,POL_07822,CUS_00979,VEH_02112,AGT_00069,2025-12-07 03:40:00,2026-01-16 09:40:00,Policy Holder,Urban,rear-end collision,40.154344,-4.023967,No,No,5,557.69,Mecánica Ortega - Valladolid
CLM_01294,POL_08019,CUS_06018,VEH_00475,AGT_00138,2023-10-14 02:31:00,2023-11-27 02:31:00,Policy Holder,Urban,glass breakage,43.337952,-1.445506,Yes,Yes,2,4401.34,Chapa y Pintura Castro - Madrid
CLM_01295,POL_00985,CUS_00961,VEH_03138,AGT_00029,2024-10-09 07:23:00,2024-11-18 19:23:00,Policy Holder,Urban,flooding damage,38.038604,-0.81672,No,No,2,1498.55,Carrocerías Serrano - Vitoria
CLM_01296,POL_03377,CUS_02091,VEH_00899,AGT_00103,2025-10-11 15:46:00,2025-10-29 00:46:00,Policy Holder,Urban,weather-related,36.892778,-2.402144,Yes,No,1,8810.17,Mecánica Romero - Vigo
CLM_01297,POL_05617,CUS_02749,VEH_03850,AGT_00152,2022-07-29 08:53:00,2022-08-23 02:53:00,Policy Holder,Rural,glass breakage,42.938866,-7.604736,No,No,2,3266.15,Mecánica Castro - Sevilla
CLM_01298,POL_00607,CUS_02092,VEH_03926,AGT_00044,2023-03-08 10:51:00,2023-03-31 15:51:00,Policy Holder,Urban,mechanical failure,36.141139,2.234542,Yes,Yes,4,925.28,Garage Medina - Elche
CLM_01300,POL_04088,CUS_05368,VEH_00880,AGT_00086,2023-09-03 02:47:00,2023-09-18 14:47:00,Policy Holder,Urban,multi-vehicle pileup,43.173321,-0.18964,No,No,7,1965.79,Carrocerías Morales - Málaga
CLM_01301,POL_02127,CUS_03786,VEH_07643,AGT_00020,2025-10-10 12:52:00,2025-11-01 23:52:00,Third Party,Urban,falling object,39.254092,-3.41817,No,Yes,7,1049.86,Carrocerías Ortiz - Granada
CLM_01302,POL_00083,CUS_03651,VEH_04461,AGT_00167,2023-12-29 15:12:00,2024-02-11 09:12:00,Policy Holder,Rural,rollover,42.723683,-4.751758,Unknown,No,4,2267.81,Reparaciones Navarro - Elche
CLM_01303,POL_08763,CUS_01130,VEH_04222,AGT_00023,2022-12-14 23:02:00,2023-01-04 18:02:00,Policy Holder,Highway,glass breakage,38.519413,-2.138607,Yes,No,6,389.74,Taller Castillo - Vigo
CLM_01304,POL_01721,CUS_03626,VEH_04783,AGT_00049,2023-04-26 13:36:00,2023-05-11 21:36:00,Policy Holder,Urban,glass breakage,37.951808,-1.62326,No,Yes,1,9424.38,Mecánica Domínguez - Valladolid
CLM_01305,POL_03026,CUS_04610,VEH_05685,AGT_00057,2025-04-15 22:51:00,2025-05-07 04:51:00,Policy Holder,Urban,frontal collision,40.591721,1.679022,Yes,Unknown,0,599.56,Garage Martínez - Hospitalet
CLM_01306,POL_01116,CUS_06503,VEH_05327,AGT_00032,2024-11-04 10:38:00,2024-11-23 09:38:00,Policy Holder,Urban,falling object,39.365527,-7.240397,Yes,No,3,495.54,Taller Iglesias - Palma
CLM_01307,POL_02628,CUS_05824,VEH_04739,AGT_00009,2023-05-22 15:43:00,2023-06-26 03:43:00,Policy Holder,Rural,flooding damage,42.845592,-5.749024,No,No,1,3079.22,Mecánica Flores - Barcelona
CLM_01310,POL_07273,CUS_05686,VEH_06499,AGT_00047,2023-05-05 10:39:00,2023-05-11 05:39:00,Third Party,Urban,side impact,38.580551,2.931703,Yes,No,4,416.89,Mecánica Martínez - Vitoria
CLM_01311,POL_06359,CUS_04570,VEH_08697,AGT_00058,2025-04-14 18:46:00,2025-05-12 02:46:00,Third Party,Highway,pedestrian involved,43.646996,-9.236568,No,No,0,808.87,Mecánica Núñez - Valladolid
CLM_01312,POL_01135,CUS_03664,VEH_08043,AGT_00100,2023-01-23 14:45:00,2023-02-09 23:45:00,Third Party,Suburban,falling object,36.871996,-4.571941,No,No,1,1705.09,Chapa y Pintura Castillo - Las Palmas
CLM_01313,POL_01115,CUS_04054,VEH_03212,AGT_00006,2024-08-20 08:58:00,2024-08-22 02:58:00,Policy Holder,Urban,hit and run,41.070352,0.19862,No,Yes,2,10734.08,Chapa y Pintura Ruiz - Zaragoza
CLM_01314,POL_04922,CUS_05252,VEH_01064,AGT_00155,2024-10-14 03:45:00,2024-11-08 00:45:00,Policy Holder,Highway,theft attempt,37.036766,-1.356506,Yes,No,3,1545.49,Mecánica Martínez - Valencia
CLM_01315,POL_03196,CUS_01200,VEH_03594,AGT_00131,2025-06-11 15:47:00,2025-07-14 20:47:00,Policy Holder,Highway,vandalism,42.812221,-5.169295,No,Unknown,2,2145.0,Reparaciones Rubio - Elche
CLM_01316,POL_01824,CUS_02866,VEH_02563,AGT_00075,2024-07-20 10:06:00,2024-08-01 20:06:00,Policy Holder,Suburban,weather-related,36.893397,1.193645,No,Yes,7,4516.83,Mecánica Castro - Valencia
CLM_01317,POL_03513,CUS_00765,VEH_04749,AGT_00132,2023-09-30 10:20:00,2023-11-11 20:20:00,Policy Holder,Parking,animal collision,37.870271,-7.760895,Yes,Yes,1,2559.38,Chapa y Pintura Jiménez - Málaga
CLM_01318,POL_02603,CUS_06485,VEH_06897,AGT_00112,2023-09-07 20:40:00,2023-09-23 18:40:00,Policy Holder,Suburban,rear-end collision,41.446784,1.413122,Yes,No,2,699.3,Taller Molina - Vitoria
CLM_01319,POL_03222,CUS_01175,VEH_01835,AGT_00066,2025-08-24 12:23:00,2025-09-04 02:23:00,Third Party,Urban,parking damage,38.782536,-6.25119,No,No,0,542.24,Chapa y Pintura Ortiz - Barcelona
CLM_01320,POL_08670,CUS_00565,VEH_05879,AGT_00013,2025-11-03 06:04:00,2025-11-07 05:04:00,Third Party,Urban,mechanical failure,39.030819,-0.253791,Yes,Yes,4,5635.69,Carrocerías Castro - Murcia
CLM_01321,POL_08802,CUS_05628,VEH_03839,AGT_00106,2022-09-23 00:29:00,2022-10-28 20:29:00,Policy Holder,Rural,parking damage,39.997452,-7.542638,No,Yes,6,2365.53,Garage Iglesias - Gijón
CLM_01322,POL_08959,CUS_04028,VEH_02910,AGT_00123,2025-11-02 09:08:00,2025-11-15 15:08:00,Policy Holder,Rural,rear-end collision,36.455636,-0.212818,Yes,Yes,0,1889.42,Auto Ortiz - Murcia
CLM_01323,POL_01810,CUS_01840,VEH_07683,AGT_00151,2022-07-15 03:20:00,2022-07-18 07:20:00,Third Party,Rural,parking damage,40.281981,1.659299,No,No,3,973.15,Auto Medina - Zaragoza
CLM_01324,POL_01556,CUS_00036,VEH_04134,AGT_00109,2024-06-16 17:30:00,2024-07-05 23:30:00,Policy Holder,Highway,rollover,39.608216,-2.018871,No,No,6,1008.86,Chapa y Pintura Pérez - Valladolid
CLM_01325,POL_00101,CUS_05093,VEH_08757,AGT_00153,2025-04-20 11:34:00,2025-04-27 03:34:00,Third Party,Rural,hit and run,38.827399,-1.316616,No,No,4,1025.82,Reparaciones Castro - Coruña
CLM_01326,POL_07031,CUS_04922,VEH_00340,AGT_00155,2025-07-28 02:02:00,2025-09-07 05:02:00,Policy Holder,Highway,pedestrian involved,42.318087,-5.077831,No,Yes,7,633.33,Auto Vázquez - Hospitalet
CLM_01327,POL_03772,CUS_04217,VEH_03981,AGT_00175,2025-10-02 15:30:00,2025-11-14 19:30:00,Policy Holder,Suburban,animal collision,37.3331,0.976246,No,No,7,6266.29,Auto Jiménez - Zaragoza
CLM_01328,POL_04492,CUS_02503,VEH_02894,AGT_00035,2024-06-06 05:48:00,2024-07-14 17:48:00,Policy Holder,Rural,theft attempt,37.792572,-3.680447,Yes,No,1,291.12,Chapa y Pintura Suárez - Coruña
CLM_01330,POL_04081,CUS_06377,VEH_00885,AGT_00137,2025-11-07 20:12:00,2025-12-03 05:12:00,Policy Holder,Parking,hit and run,39.007757,0.298623,No,No,7,996.66,Carrocerías López - Vitoria
CLM_01331,POL_05568,CUS_05893,VEH_00648,AGT_00072,2025-04-04 04:48:00,2025-05-01 16:48:00,Policy Holder,Urban,theft attempt,39.672853,-0.411447,No,Yes,5,5634.08,Mecánica Ramos - Palma
CLM_01333,POL_06562,CUS_00672,VEH_02824,AGT_00116,2025-03-10 04:27:00,2025-03-25 06:27:00,Policy Holder,Highway,multi-vehicle pileup,40.267699,-7.112272,No,No,1,7683.3,Taller Flores - Valladolid
CLM_01334,POL_03936,CUS_02014,VEH_00784,AGT_00088,2022-11-23 11:34:00,2022-12-04 03:34:00,Third Party,Urban,rear-end collision,39.797747,0.190821,Yes,Yes,5,6160.01,Reparaciones García - Córdoba
CLM_01335,POL_06725,CUS_04173,VEH_05975,AGT_00092,2022-05-30 08:15:00,2022-06-21 06:15:00,Third Party,Urban,pedestrian involved,41.963478,-8.360863,Yes,No,7,605.66,Taller Moreno - Palma
CLM_01337,POL_06455,CUS_06670,VEH_02646,AGT_00070,2024-02-24 15:24:00,2024-03-08 02:24:00,Policy Holder,Highway,mechanical failure,37.002423,-8.02917,Yes,Unknown,5,415.52,Mecánica Castro - Valencia
CLM_01338,POL_01972,CUS_01109,VEH_04823,AGT_00006,2025-08-30 23:17:00,2025-09-12 06:17:00,Policy Holder,Urban,frontal collision,40.183253,1.071809,Yes,No,7,2289.69,Auto Díaz - Gijón
CLM_01339,POL_06156,CUS_04427,VEH_02064,AGT_00000,2023-09-19 01:01:00,2023-10-20 16:01:00,Policy Holder,Rural,rollover,37.056436,-8.959864,Unknown,No,3,2626.52,Garage Vázquez - Vitoria
CLM_01340,POL_03737,CUS_01088,VEH_01991,AGT_00097,2024-05-14 10:42:00,2024-06-28 06:42:00,Third Party,Urban,flooding damage,43.477396,-5.155827,Unknown,No,5,1289.97,Chapa y Pintura Navarro - Hospitalet
CLM_01341,POL_01130,CUS_00399,VEH_08595,AGT_00129,2025-12-11 08:09:00,2026-01-17 21:09:00,Policy Holder,Urban,weather-related,41.659558,-4.941082,No,Yes,1,599.4,Taller Serrano - Barcelona
CLM_01342,POL_09420,CUS_07196,VEH_00967,AGT_00152,2022-10-08 03:40:00,2022-11-09 20:40:00,Third Party,Parking,bicycle involved,36.49343,-2.398085,Yes,No,7,2357.16,Chapa y Pintura Rodríguez - Coruña
CLM_01343,POL_05776,CUS_05568,VEH_07756,AGT_00006,2023-04-08 05:14:00,2023-04-25 08:14:00,Policy Holder,Urban,weather-related,37.154673,-4.70336,No,Yes,4,11862.44,Reparaciones Gil - Coruña
CLM_01344,POL_04705,CUS_05706,VEH_06364,AGT_00150,2024-02-25 09:36:00,2024-04-06 21:36:00,Policy Holder,Suburban,vandalism,36.288585,-3.102901,Yes,No,3,1574.92,Taller Díaz - Coruña
CLM_01346,POL_00789,CUS_04506,VEH_05078,AGT_00154,2025-11-28 09:03:00,2025-12-30 21:03:00,Third Party,Suburban,theft attempt,40.488687,1.611256,No,No,5,1983.59,Chapa y Pintura Ortega - Vitoria
CLM_01347,POL_05347,CUS_00702,VEH_06323,AGT_00050,2024-01-24 00:41:00,2024-02-04 06:41:00,Policy Holder,Highway,rear-end collision,43.318143,-6.87957,Yes,Yes,1,1045.25,Reparaciones Rubio - Murcia
CLM_01348,POL_04599,CUS_00233,VEH_01277,AGT_00095,2022-09-19 05:28:00,2022-10-30 14:28:00,Policy Holder,Urban,mechanical failure,36.869475,-3.624042,No,Unknown,2,2790.48,Carrocerías Morales - Las Palmas
CLM_01349,POL_00972,CUS_04727,VEH_02584,AGT_00013,2024-09-17 12:59:00,2024-11-01 08:59:00,Third Party,Urban,multi-vehicle pileup,37.488466,-5.240127,Yes,Unknown,7,824.69,Auto Núñez - Málaga
CLM_01350,POL_04799,CUS_03783,VEH_06091,AGT_00117,2023-02-27 03:51:00,2023-03-12 17:51:00,Policy Holder,Highway,bicycle involved,38.75741,-3.16053,No,Yes,6,1526.95,Garage López - Elche
CLM_01351,POL_02150,CUS_04756,VEH_06714,AGT_00120,2024-08-31 20:43:00,2024-10-06 07:43:00,Policy Holder,Rural,animal collision,38.956858,-2.846863,Yes,No,7,2121.69,Carrocerías Ramírez - Valencia
CLM_01352,POL_07804,CUS_06386,VEH_00719,AGT_00039,2023-12-11 01:35:00,2023-12-20 20:35:00,Third Party,Urban,side impact,43.638783,-5.580981,Yes,Yes,5,3996.98,Carrocerías Ortiz - Granada
CLM_01354,POL_03285,CUS_00352,VEH_05099,AGT_00149,2023-05-05 08:27:00,2023-06-05 08:27:00,Policy Holder,Urban,fire damage,43.524644,-7.768787,Yes,No,5,3046.55,Reparaciones Romero - Hospitalet
CLM_01356,POL_01214,CUS_05687,VEH_01498,AGT_00057,2022-04-24 12:21:00,2022-05-15 14:21:00,Policy Holder,Urban,flooding damage,36.976807,3.237838,Yes,No,5,449.91,Carrocerías Iglesias - Elche
CLM_01357,POL_06076,CUS_00188,VEH_02074,AGT_00080,2022-06-09 03:50:00,2022-06-15 18:50:00,Policy Holder,Parking,animal collision,41.590263,0.394572,No,No,3,924.49,Auto Romero - Hospitalet
CLM_01358,POL_02497,CUS_00554,VEH_07891,AGT_00016,2023-07-08 08:51:00,2023-07-18 05:51:00,Policy Holder,Parking,rollover,43.730087,-8.672231,Yes,Unknown,4,5027.47,Garage Iglesias - Gijón
CLM_01359,POL_07553,CUS_01241,VEH_06184,AGT_00004,2023-11-21 15:12:00,2024-01-04 16:12:00,Third Party,Urban,side impact,36.746951,-2.728904,No,No,7,2653.72,Chapa y Pintura Ortiz - Hospitalet
CLM_01360,POL_02522,CUS_04862,VEH_07051,AGT_00117,2023-11-20 02:31:00,2023-12-02 02:31:00,Third Party,Highway,single vehicle accident,41.639912,-2.956375,No,Yes,5,3174.31,Taller Flores - Valladolid
CLM_01361,POL_06712,CUS_06966,VEH_01297,AGT_00004,2024-09-25 23:13:00,2024-10-30 08:13:00,Policy Holder,Highway,falling object,38.763696,-6.825383,No,Yes,7,468.18,Reparaciones Gil - Coruña
CLM_01363,POL_09234,CUS_06506,VEH_04743,AGT_00039,2024-09-24 04:19:00,2024-11-06 02:19:00,Policy Holder,Suburban,single vehicle accident,37.482676,-5.713756,Yes,No,3,682.3,Chapa y Pintura Romero - Palma
CLM_01364,POL_06658,CUS_02594,VEH_02337,AGT_00129,2024-05-12 09:26:00,2024-06-17 10:26:00,Third Party,Parking,mechanical failure,37.685585,-6.638248,No,Unknown,6,1120.74,Reparaciones Núñez - Coruña
CLM_01365,POL_07026,CUS_00394,VEH_05891,AGT_00007,2024-06-28 00:27:00,2024-06-29 17:27:00,Policy Holder,Parking,multi-vehicle pileup,37.243291,-8.718792,No,No,6,1356.78,Taller Molina - Valencia
CLM_01366,POL_02695,CUS_04026,VEH_02529,AGT_00172,2024-11-05 19:01:00,2024-11-15 17:01:00,Policy Holder,Urban,pothole damage,36.86047,-6.468637,Yes,No,4,1907.06,Reparaciones Morales - Barcelona
CLM_01367,POL_03457,CUS_05601,VEH_06607,AGT_00073,2024-04-24 04:54:00,2024-05-21 23:54:00,Third Party,Urban,frontal collision,37.302786,-8.251595,Unknown,No,0,6333.88,Carrocerías Díaz - Vigo
CLM_01368,POL_08341,CUS_05573,VEH_02673,AGT_00076,2022-09-24 11:56:00,2022-10-15 13:56:00,Policy Holder,Urban,parking damage,37.353336,-8.510498,No,Yes,3,16954.53,Taller García - Sevilla
CLM_01370,POL_04989,CUS_06899,VEH_08475,AGT_00060,2025-12-03 08:45:00,2025-12-08 11:45:00,Third Party,Urban,glass breakage,42.319937,-0.23637,Yes,Yes,3,18496.3,Chapa y Pintura Rubio - Palma
CLM_01371,POL_07442,CUS_00487,VEH_01990,AGT_00040,2023-03-13 16:11:00,2023-04-08 05:11:00,Third Party,Urban,animal collision,40.488259,1.34201,Yes,Yes,5,6984.7,Auto Ruiz - Las Palmas
CLM_01372,POL_04667,CUS_00799,VEH_01680,AGT_00157,2024-07-12 20:37:00,2024-08-04 13:37:00,Policy Holder,Urban,bicycle involved,41.964012,1.857842,No,No,5,877.59,Carrocerías Ortiz - Granada
CLM_01374,POL_02134,CUS_00440,VEH_00728,AGT_00001,2022-04-27 10:16:00,2022-05-07 00:16:00,Policy Holder,Highway,weather-related,42.720184,-7.658572,Yes,Unknown,3,4239.51,Carrocerías Molina - Zaragoza
CLM_01375,POL_06815,CUS_04450,VEH_00742,AGT_00164,2023-10-16 05:00:00,2023-10-30 05:00:00,Third Party,Suburban,rollover,41.356154,0.906725,Yes,No,2,344.63,Auto Domínguez - Bilbao
CLM_01376,POL_02798,CUS_00987,VEH_04101,AGT_00127,2022-01-01 08:38:00,2022-01-02 18:38:00,Policy Holder,Suburban,vandalism,39.308097,-4.376245,No,No,4,2000.27,Auto Ortega - Valencia
CLM_01377,POL_08791,CUS_03563,VEH_05618,AGT_00020,2023-01-24 07:19:00,2023-03-06 08:19:00,Policy Holder,Parking,falling object,41.242152,1.42776,No,Yes,6,375.57,Carrocerías Ruiz - Madrid
CLM_01378,POL_02583,CUS_02377,VEH_03774,AGT_00127,2024-11-30 13:33:00,2024-12-31 22:33:00,Policy Holder,Highway,side impact,38.781338,-3.866184,No,Yes,3,1485.65,Taller Castillo - Zaragoza
CLM_01379,POL_05131,CUS_04790,VEH_04876,AGT_00114,2024-03-31 02:37:00,2024-04-20 07:37:00,Third Party,Suburban,single vehicle accident,38.300497,-1.919073,Yes,No,5,2369.02,Garage Navarro - Murcia
CLM_01380,POL_00616,CUS_03891,VEH_06597,AGT_00001,2022-12-20 12:49:00,2022-12-27 23:49:00,Policy Holder,Urban,weather-related,36.624299,-6.63584,No,Yes,4,1963.96,Chapa y Pintura Gómez - Vitoria
CLM_01381,POL_07224,CUS_01773,VEH_07836,AGT_00035,2025-01-15 19:52:00,2025-02-19 14:52:00,Third Party,Suburban,single vehicle accident,40.392796,2.370545,No,No,6,435.43,Carrocerías Sánchez - Hospitalet
CLM_01382,POL_04785,CUS_01731,VEH_02430,AGT_00058,2025-09-14 20:13:00,2025-10-27 22:13:00,Policy Holder,Rural,multi-vehicle pileup,37.336253,1.237887,No,No,5,1443.66,Carrocerías Marín - Málaga
CLM_01383,POL_03231,CUS_02529,VEH_04023,AGT_00022,2025-11-08 18:45:00,2025-12-07 05:45:00,Policy Holder,Rural,flooding damage,40.131688,2.033254,No,No,0,4406.04,Reparaciones Núñez - Zaragoza
CLM_01384,POL_02566,CUS_05110,VEH_03442,AGT_00128,2022-02-07 04:01:00,2022-03-03 23:01:00,Third Party,Highway,multi-vehicle pileup,39.112557,2.59518,Yes,No,5,1163.66,Mecánica Díaz - Bilbao
