vehicle_id,policy_id,license_plate,make,model,manufacture_year,vehicle_category,purchase_price_eur,color,odometer_km,driver_rating
VEH_01555,POL_00915,9669 HKK,Subaru,Impreza,2021,Sedan,24569.29,Gris,184869,3
VEH_01556,POL_02199,2515 JNW,Renault,Twingo,2009,Utility,14713.72,Negro,83734,1
VEH_01558,POL_01197,6121 HMW,Renault,Captur,2013,Coupe,17110.5,Negro,230682,1
VEH_01560,POL_05422,0933 FRT,Dacia,Spring,2024,Sport,9499.89,Negro,103015,3
VEH_01561,POL_06411,1891 FSL,Mercedes-Benz,GLC,2021,Utility,50479.27,Gris,106007,1
VEH_01564,POL_03954,1869 WLT,Mitsubishi,L200,2012,Sedan,7471.03,Negro,194614,3
VEH_01565,POL_06663,8673 WTW,Hyundai,Ioniq,2018,SUV,24948.92,Naranja,129974,1
VEH_01566,POL_05508,4850 DLW,Skoda,Superb,2024,Coupe,17359.12,Blanco,72196,3
VEH_01567,POL_07672,3173 MLN,Chevrolet,Trax,2007,Sedan,11562.63,Gris,203265,1
VEH_01569,POL_07128,8354 SBY,Fiat,Panda,2005,Coupe,15296.85,Rojo,223011,2
VEH_01570,POL_02813,1186 TBK,Peugeot,308,2010,Utility,14807.2,Blanco,230822,3
VEH_01571,POL_09053,2856 NNB,Dacia,Jogger,2008,Coupe,10162.58,Blanco,191412,3
VEH_01572,POL_04005,8503 JJX,Lexus,LC,2007,Coupe,23096.05,Negro,88719,2
VEH_01573,POL_01698,4706 JWT,Skoda,Karoq,2010,Sport,9295.82,Negro,15353,4
VEH_01574,POL_01354,2646 HNV,Hyundai,Santa Fe,2017,SUV,16282.18,Blanco,251719,2
VEH_01575,POL_07491,8489 MRD,BMW,Serie 5,2007,Sedan,12319.61,Gris,259672,2
VEH_01576,POL_04454,6751 ZDR,Chevrolet,Cruze,2011,Van,23761.03,Plata,202463,2
VEH_01577,POL_07813,3757 XNP,Honda,Jazz,2019,Sport,20918.32,Rojo,228510,3
VEH_01578,POL_03209,3394 HCP,Mazda,Mazda3,2008,Sedan,11272.64,Negro,90542,2
VEH_01580,POL_01898,2659 FCS,Hyundai,Santa Fe,2018,Sport,18967.19,Blanco,163641,3
VEH_01581,POL_03175,6421 PCR,SEAT,Arona,2006,SUV,31825.42,Gris,17221,1
VEH_01582,POL_04918,9182 JSR,Kia,Sportage,2019,Sedan,15673.36,Blanco,241476,1
VEH_01583,POL_08334,9006 RFM,Ford,Focus,2022,Sport,63321.52,Azul,153947,2
VEH_01584,POL_08875,1416 ZHT,Alfa Romeo,MiTo,2013,Utility,11635.01,Blanco,82337,1
VEH_01585,POL_04906,8814 ZYS,Volkswagen,Golf,2014,SUV,27250.59,Azul,12237,3
VEH_01586,POL_02077,3205 CFF,Lexus,UX,2010,Utility,16321.11,Negro,84267,3
VEH_01587,POL_07851,5608 PLG,Opel,Grandland,2007,Sport,22686.32,Plata,239516,3
VEH_01588,POL_05273,3308 KPB,Hyundai,Santa Fe,2023,Sedan,17737.62,Blanco,29193,1
VEH_01589,POL_07679,9933 MYD,Alfa Romeo,MiTo,2011,Sedan,7233.44,Plata,163772,2
VEH_01591,POL_01626,7049 XHX,Jeep,Grand Cherokee,2018,Utility,16984.68,Gris,222968,3
VEH_01592,POL_08465,4161 DNC,Suzuki,Ignis,2015,SUV,16209.68,Gris,223375,3
VEH_01593,POL_08985,3509 TJF,Porsche,Cayenne,2023,Sport,11008.19,Plata,109126,2
VEH_01594,POL_00099,2054 GJJ,Jeep,Wrangler,2016,Utility,10395.59,Plata,198729,3
VEH_01595,POL_08936,1135 YVB,Hyundai,Tucson,2020,Coupe,14637.04,Gris,122022,2
VEH_01596,POL_07230,3118 WLM,Dacia,Logan,2009,SUV,30473.25,Negro,66663,2
VEH_01598,POL_07787,9198 BNR,Porsche,Cayenne,2022,Sedan,10257.85,Gris,185757,2
VEH_01599,POL_04770,8812 RSV,Peugeot,308,2007,Coupe,15227.33,Blanco,30958,2
VEH_01600,POL_06944,7532 XMT,Mazda,Mazda2,2014,Sedan,19621.22,Gris,188273,3
VEH_01601,POL_06288,4892 LVF,Audi,A6,2010,Van,18166.15,Amarillo,100541,2
VEH_01602,POL_07669,1897 SPL,Renault,Clio,2018,Sedan,58174.81,Gris,121438,2
VEH_01604,POL_01774,6398 WMC,Ford,EcoSport,2020,Sport,74440.82,Negro,62055,3
VEH_01605,POL_06365,8368 TNB,Porsche,Macan,2014,SUV,26239.45,Gris,247202,3
VEH_01606,POL_05271,3252 KMM,Ford,Mustang,2011,SUV,56884.52,Marrón,21255,2
VEH_01607,POL_00830,3475 MLB,Renault,Kadjar,2023,Utility,43027.06,Azul,133209,2
VEH_01608,POL_05066,2542 JSG,Suzuki,Swift,2024,Sedan,19071.75,Gris,216709,3
VEH_01609,POL_00504,0562 KKL,Mazda,CX-5,2007,SUV,22584.3,Verde,120585,2
VEH_01610,POL_03827,0954 CRT,Land Rover,Velar,2005,Sedan,28044.04,Rojo,240041,1
VEH_01611,POL_00638,2138 GVN,Volvo,XC40,2018,Sport,14350.85,Rojo,18667,4
VEH_01613,POL_01019,9692 KVF,Jeep,Grand Cherokee,2020,SUV,3956.67,Gris,267655,4
VEH_01614,POL_02678,2324 LLC,Kia,Ceed,2005,Sport,9518.52,Plata,47028,1
VEH_01615,POL_06939,6147 XYL,BMW,X5,2011,Utility,22792.71,Negro,173594,1
VEH_01616,POL_01502,6913 BYL,Toyota,Auris,2010,Sedan,10704.1,Blanco,90618,2
VEH_01617,POL_00590,0571 JJK,Peugeot,308,2005,SUV,13844.26,Gris,115048,2
VEH_01618,POL_05255,7635 HGN,Mazda,CX-5,2011,SUV,17884.63,Blanco,248117,1
VEH_01619,POL_00770,1607 KLG,Hyundai,i30,2006,Sport,7992.77,Beige,230834,1
VEH_01620,POL_05499,9529 MSV,Volvo,V60,2010,SUV,8722.04,Gris,126279,3
VEH_01621,POL_08059,3380 BCS,Lexus,LC,2007,Sport,30285.59,Azul,17724,2
VEH_01622,POL_01241,9959 MGW,SEAT,Ibiza,2017,Coupe,41008.16,Negro,170626,1
VEH_01623,POL_07701,0459 MBR,Audi,Q5,2022,Sedan,35493.12,Negro,225824,1
VEH_01624,POL_08549,3262 NZF,Jeep,Compass,2010,Utility,9706.62,Gris,121802,3
VEH_01625,POL_07518,0556 XKS,Audi,Q3,2023,Sedan,8918.37,Blanco,209254,3
VEH_01626,POL_06054,7056 NGL,Nissan,Qashqai,2024,SUV,18086.68,Negro,107459,1
VEH_01627,POL_06985,8348 KLF,Alfa Romeo,MiTo,2015,SUV,22745.11,Azul,37675,4
VEH_01628,POL_01108,6349 YWV,Skoda,Superb,2007,Sedan,17070.25,Gris,249373,2
VEH_01629,POL_02693,0820 RZN,Honda,HR-V,2010,Sedan,26519.61,Negro,147954,1
VEH_01630,POL_03206,8427 ZMB,Lexus,IS,2023,SUV,4830.47,Gris,231729,3
VEH_01631,POL_00174,9644 NRZ,Kia,Sportage,2018,SUV,21946.45,Negro,121814,1
VEH_01632,POL_05811,6065 MVF,Peugeot,3008,2005,Sedan,19894.07,Gris,28141,1
VEH_01633,POL_06584,5830 BKC,Honda,CR-V,2010,Sedan,19436.13,Beige,257667,2
VEH_01634,POL_02873,7967 ZSY,Suzuki,Vitara,2022,SUV,29501.1,Blanco,19754,3
VEH_01635,POL_06421,6721 STK,Fiat,500X,2018,Sport,14542.58,Azul,221908,3
VEH_01636,POL_06288,2981 TWK,Ford,Puma,2021,Utility,25320.16,Blanco,72971,1
VEH_01637,POL_02640,5750 CXT,Jaguar,F-Pace,2020,Sedan,13413.08,Negro,13391,2
VEH_01638,POL_08046,0622 YPV,Mazda,Mazda6,2015,Coupe,15722.58,Negro,229504,1
VEH_01639,POL_07770,4167 SSH,Ford,EcoSport,2007,Sedan,15516.31,Rojo,59849,2
VEH_01640,POL_07479,4757 PBS,Fiat,500X,2021,Sedan,13517.28,Blanco,62602,3
VEH_01641,POL_04602,9342 MZG,Kia,Sorento,2006,Sedan,15971.2,Gris,226434,2
VEH_01642,POL_05491,0820 TGT,Mitsubishi,ASX,2022,Van,24979.45,Gris,195959,1
VEH_01643,POL_04709,8822 MPN,Jeep,Wrangler,2021,Van,10100.75,Blanco,27857,2
VEH_01644,POL_07680,9303 JNW,Ford,Kuga,2020,SUV,4913.66,Negro,51363,4
VEH_01645,POL_04866,5434 PJB,Ford,Puma,2014,Utility,15338.88,Rojo,255183,3
VEH_01646,POL_09189,3296 JNX,Opel,Astra,2008,Sedan,52619.8,Negro,81506,1
VEH_01647,POL_07424,4995 JLC,Skoda,Fabia,2010,Sedan,32791.84,Gris,201827,1
VEH_01648,POL_08164,6683 THV,Peugeot,208,2019,Utility,24946.49,Negro,257872,1
VEH_01650,POL_01541,3317 ZHR,Chevrolet,Malibu,2013,Sport,8300.69,Azul,175182,1
VEH_01651,POL_02311,2806 DYL,Lexus,IS,2020,Utility,10193.43,Blanco,79066,2
VEH_01652,POL_06082,1733 MRD,Hyundai,Santa Fe,2014,Coupe,24696.8,Rojo,160120,2
VEH_01653,POL_04358,1273 XMT,Porsche,Cayenne,2008,Sedan,15441.97,Negro,252200,4
VEH_01654,POL_06020,4333 LNL,Skoda,Kodiaq,2014,Sedan,23664.82,Negro,26214,1
VEH_01655,POL_03836,1656 KYZ,Toyota,RAV4,2008,Sport,9679.16,Blanco,5973,4
VEH_01656,POL_01539,5333 FKC,Porsche,Panamera,2007,Sedan,16994.95,Gris,43085,1
VEH_01657,POL_03787,1708 RRD,Suzuki,Ignis,2010,Sedan,10374.87,Marrón,9319,1
VEH_01658,POL_03797,6879 YSY,Jeep,Compass,2023,Sedan,26490.67,Negro,69539,2
VEH_01659,POL_01247,9731 PGX,Hyundai,Kona,2009,Sedan,9734.59,Negro,84666,1
VEH_01661,POL_09094,3356 LGC,Mazda,MX-5,2020,Sedan,11985.91,Gris,148760,2
VEH_01662,POL_04822,2191 MBX,Porsche,Cayenne,2005,Sedan,23916.14,Azul,252254,2
VEH_01663,POL_08193,9229 BPD,Land Rover,Range Rover,2020,SUV,72129.53,Negro,150459,4
VEH_01664,POL_06765,4395 DTM,Toyota,C-HR,2017,Sedan,49690.83,Negro,219171,2
VEH_01665,POL_01727,1453 CVT,Mazda,CX-3,2008,Coupe,5459.07,Plata,95952,3
VEH_01666,POL_06373,8373 ZYH,SEAT,León,2011,Coupe,15758.86,Negro,90222,1
VEH_01667,POL_05991,4431 FSZ,Fiat,Panda,2013,Sedan,25043.57,Azul,33245,2
VEH_01668,POL_06078,6337 KFM,Jaguar,I-Pace,2011,Sedan,10148.17,Gris,219078,2
VEH_01669,POL_01777,7041 XSY,Toyota,Prius,2009,SUV,21746.96,Negro,35167,2
VEH_01670,POL_06852,6577 HVS,Subaru,Impreza,2011,Sedan,28001.65,Rojo,84958,2
VEH_01671,POL_01219,6584 LFL,Volvo,V60,2023,Sedan,6965.19,Verde,98833,2
VEH_01672,POL_01969,6353 PHT,Land Rover,Velar,2005,Coupe,35926.87,Azul,262946,1
VEH_01675,POL_04494,6346 GHH,Mazda,Mazda3,2011,Utility,24686.35,Blanco,63567,3
VEH_01676,POL_07595,8836 RTJ,Ford,Mustang,2011,SUV,17625.91,Amarillo,4032,4
VEH_01677,POL_05322,1358 XVB,Honda,HR-V,2021,Van,49999.25,Negro,175968,2
VEH_01678,POL_01678,1859 VHW,Ford,Mustang,2012,Sedan,30812.73,Gris,81395,2
VEH_01679,POL_02342,6140 TVG,Kia,Stonic,2022,Utility,12361.85,Plata,120762,2
VEH_01680,POL_02881,4699 GHB,Audi,A3,2006,Utility,13140.42,Gris,219376,2
VEH_01681,POL_01615,2306 RLC,Mitsubishi,Eclipse Cross,2006,SUV,13524.92,Azul,87540,1
VEH_01682,POL_08930,4711 HHY,Audi,A4,2024,SUV,18847.97,Negro,179036,1
VEH_01684,POL_01030,9417 LDK,Citroën,C3,2010,SUV,15018.39,Verde,33973,3
VEH_01685,POL_04083,3025 DYX,Alfa Romeo,Giulietta,2024,Van,6296.9,Azul,236531,2
VEH_01686,POL_07183,2888 XFD,Porsche,911,2012,Sedan,9098.69,Rojo,83640,2
VEH_01687,POL_07396,5974 KKX,Skoda,Superb,2022,SUV,19561.47,Azul,164439,2
VEH_01688,POL_04914,8538 KVS,Volvo,S60,2019,SUV,32109.78,Blanco,2837,3
VEH_01692,POL_07071,4842 KPR,BMW,Serie 1,2015,Sedan,34083.4,Verde,53712,1
VEH_01693,POL_05155,6850 GBW,Nissan,Juke,2015,SUV,35617.59,Negro,71796,3
VEH_01694,POL_03940,2944 LXT,Peugeot,5008,2009,SUV,15937.19,Blanco,33919,3
VEH_01695,POL_06287,3138 BLK,Fiat,Panda,2020,Sport,42121.54,Gris,238092,2
VEH_01696,POL_08956,5179 NYC,Opel,Corsa,2012,SUV,14000.89,Naranja,130579,2
VEH_01697,POL_09415,1827 LHR,Dacia,Duster,2018,Van,26080.09,Blanco,17947,1
VEH_01701,POL_05331,5341 TZV,BMW,X3,2006,Utility,22580.0,Plata,171528,3
VEH_01702,POL_01267,9533 SRW,Citroën,Berlingo,2005,Van,34163.13,Beige,232892,2
VEH_01703,POL_02038,4716 CCX,Toyota,Hilux,2024,Sedan,16270.86,Azul,2063,3
VEH_01705,POL_02846,6604 LLS,Nissan,Qashqai,2016,Sport,4199.99,Blanco,169525,2
VEH_01706,POL_00563,2793 KDD,Lexus,IS,2008,Sedan,27035.58,Verde,73134,4
VEH_01708,POL_04999,7016 NNB,Skoda,Superb,2022,SUV,54572.44,Plata,160842,1
VEH_01710,POL_07203,3430 SCL,Chevrolet,Cruze,2006,Coupe,16148.83,Gris,36670,2
VEH_01712,POL_04024,3971 NZD,Hyundai,Tucson,2014,SUV,28147.55,Blanco,49550,1
VEH_01713,POL_02879,6197 TLY,Chevrolet,Malibu,2022,Utility,20638.61,Blanco,170385,1
VEH_01714,POL_05099,0657 GSN,Porsche,Cayenne,2016,Sedan,18591.46,Gris,115948,1
VEH_01715,POL_04448,2840 BCW,SEAT,Arona,2021,SUV,10984.61,Azul,268224,3
VEH_01716,POL_04171,5448 XTW,Peugeot,5008,2011,SUV,18458.12,Gris,123508,2
VEH_01717,POL_08530,1945 JYN,Chevrolet,Cruze,2006,Sedan,27434.76,Plata,194823,2
VEH_01718,POL_04420,3788 JDB,SEAT,Ibiza,2007,Sport,25282.01,Negro,4145,1
VEH_01719,POL_07320,0961 NYT,Kia,Stonic,2006,Sedan,11868.16,Plata,91859,1
VEH_01720,POL_05283,3771 NCJ,Audi,A3,2015,Sedan,24592.65,Gris,226188,2
VEH_01722,POL_06120,3391 TCD,Nissan,X-Trail,2023,Sedan,9411.74,Gris,229718,2
VEH_01725,POL_07657,1116 CVL,Subaru,Impreza,2019,Sedan,20673.04,Negro,203486,2
VEH_01726,POL_03379,8122 VKR,Alfa Romeo,Giulietta,2006,SUV,53280.48,Gris,227958,4
VEH_01727,POL_06185,8625 YJX,Jeep,Wrangler,2008,Utility,32612.09,Blanco,40823,1
VEH_01728,POL_02366,6936 ZTR,Opel,Mokka,2012,Van,19181.47,Plata,16617,1
VEH_01729,POL_02696,4849 XYZ,Mercedes-Benz,GLA,2019,SUV,13032.97,Negro,146400,2
VEH_01730,POL_03655,1839 SYL,Kia,Niro,2008,Sport,11566.04,Blanco,112370,2
VEH_01731,POL_01620,7617 MBJ,Subaru,XV,2020,Sedan,17323.53,Plata,69016,1
VEH_01733,POL_05632,2628 SHX,Fiat,500,2010,Sport,16717.31,Plata,3561,1
VEH_01734,POL_04173,4009 ZPT,Dacia,Logan,2009,SUV,30749.96,Beige,144590,3
VEH_01735,POL_04036,9290 XZH,Ford,Mondeo,2022,Utility,34977.3,Negro,125733,2
VEH_01736,POL_05830,2125 VNK,Kia,Sorento,2012,Sport,23945.18,Gris,39154,1
VEH_01737,POL_01270,3107 XLN,Subaru,Forester,2017,SUV,17211.76,Blanco,55967,2
VEH_01738,POL_01063,9846 KCT,Jeep,Renegade,2005,Coupe,11009.09,Azul,129008,2
VEH_01739,POL_09155,6921 BHP,Toyota,C-HR,2005,Sedan,20648.63,Azul,33803,3
VEH_01740,POL_07641,2176 VXW,Jeep,Cherokee,2009,SUV,53134.93,Plata,33884,3
VEH_01741,POL_00183,9800 YBY,Mercedes-Benz,GLE,2024,Sedan,15214.49,Rojo,162378,1
VEH_01743,POL_03071,1099 VDP,Suzuki,Vitara,2010,Sport,4859.7,Gris,223308,2
VEH_01744,POL_08703,9001 XDT,BMW,Serie 5,2005,Sedan,25697.03,Naranja,36748,1
VEH_01746,POL_07356,8107 YPH,Volkswagen,Touareg,2008,Sport,41715.52,Plata,145149,4
VEH_01747,POL_05986,0884 CWP,Suzuki,Vitara,2020,Sport,39986.96,Negro,207865,1
VEH_01748,POL_05732,3850 FCL,Chevrolet,Malibu,2010,Sedan,15831.16,Gris,149212,3
VEH_01750,POL_04957,6048 XKM,Chevrolet,Malibu,2006,Sedan,23669.52,Negro,114681,1
VEH_01751,POL_02803,4976 BWV,Lexus,UX,2005,Sedan,39194.49,Plata,101721,3
VEH_01754,POL_02112,2296 GXK,Honda,CR-V,2024,Sport,7138.89,Naranja,206083,2
VEH_01755,POL_04834,6657 JVZ,Renault,Twingo,2013,Sedan,35388.11,Blanco,103153,2
VEH_01756,POL_06070,4565 PDX,Hyundai,Tucson,2009,Sedan,12724.77,Negro,14699,4
VEH_01759,POL_03620,4053 JZP,Alfa Romeo,MiTo,2020,Sedan,22689.15,Rojo,218698,2
VEH_01760,POL_06081,3122 DGS,Skoda,Karoq,2014,SUV,15358.51,Amarillo,254266,2
VEH_01761,POL_01131,0522 RWY,BMW,Z4,2022,Sedan,18581.98,Blanco,159309,3
VEH_01762,POL_01372,5740 VMB,Subaru,Impreza,2007,Van,21568.41,Negro,30377,2
VEH_01763,POL_06455,2103 CDR,Skoda,Karoq,2024,Sport,8196.5,Blanco,88929,2
VEH_01764,POL_08640,9272 TRH,Ford,Fiesta,2011,Sedan,30723.49,Negro,206459,1
VEH_01765,POL_02930,8397 VWN,Fiat,Tipo,2009,Sedan,37801.67,Rojo,95542,4
VEH_01766,POL_06852,5294 TDV,Renault,Twingo,2010,Sedan,13665.45,Beige,41182,3
VEH_01767,POL_09218,9554 MTL,Dacia,Logan,2017,Sedan,26433.89,Negro,95780,2
VEH_01768,POL_02482,4737 ZYP,Audi,A3,2018,Sedan,9818.7,Blanco,84850,1
VEH_01769,POL_02541,5803 WNN,BMW,Serie 5,2008,Utility,4401.57,Gris,201635,4
VEH_01770,POL_08123,8652 MVB,Audi,A1,2007,SUV,22059.57,Gris,220523,1
VEH_01771,POL_06699,4404 SXR,Chevrolet,Malibu,2008,Sport,34017.63,Gris,98082,2
VEH_01772,POL_09133,0527 CJX,Lexus,IS,2010,Utility,51497.38,Negro,172236,1
VEH_01773,POL_09218,8585 GDV,Honda,Fit,2006,Sedan,26864.83,Plata,109664,2
VEH_01776,POL_05628,4326 VNH,Dacia,Duster,2015,Utility,6759.59,Negro,103945,2
VEH_01777,POL_09091,8994 DXJ,Opel,Astra,2016,Sedan,12780.32,Verde,71404,3
VEH_01779,POL_01368,4538 LJK,Renault,Captur,2012,Utility,9671.37,Blanco,241669,1
VEH_01780,POL_01427,3356 VMT,SEAT,León,2018,Utility,63258.77,Blanco,122574,1
VEH_01781,POL_08565,0754 JYJ,BMW,X5,2019,SUV,6688.66,Rojo,17751,4
VEH_01782,POL_03999,4800 TYN,Lexus,LC,2014,Sedan,21373.63,Azul,115607,1
VEH_01783,POL_05467,9683 NJV,Alfa Romeo,Giulia,2017,Sedan,18420.09,Blanco,178339,1
VEH_01786,POL_07543,5956 TWD,Opel,Corsa,2009,SUV,14253.99,Verde,106280,3
VEH_01787,POL_01610,3560 GDD,Subaru,Legacy,2005,SUV,36352.14,Negro,26249,4
VEH_01788,POL_01996,9589 TML,Renault,Captur,2015,SUV,33656.56,Negro,218743,3
VEH_01790,POL_06132,1542 SSP,Land Rover,Range Rover,2022,Sedan,13839.37,Gris,125333,3
VEH_01792,POL_05065,8323 ZWP,Kia,Ceed,2022,Sedan,10132.49,Azul,118433,3
VEH_01793,POL_06284,9296 ZKZ,Land Rover,Velar,2022,Sedan,8207.09,Plata,83158,1
VEH_01794,POL_05010,5805 RHC,Mazda,Mazda6,2006,Sedan,20399.55,Negro,162700,1
VEH_01798,POL_06478,2169 PSN,Opel,Astra,2006,Coupe,39490.66,Gris,50286,1
VEH_01799,POL_06452,5722 THV,Volvo,XC60,2024,SUV,72639.74,Gris,189776,1
VEH_01800,POL_05366,0618 GBS,Lexus,RX,2022,Van,9684.54,Beige,30487,1
VEH_01802,POL_00799,9111 TKG,BMW,Serie 1,2020,Sedan,24675.51,Negro,21549,2
VEH_01803,POL_03846,5243 HPJ,Suzuki,Swift,2019,Coupe,41753.04,Verde,65098,2
VEH_01804,POL_00553,4543 HNF,Audi,A1,2011,Coupe,55310.58,Blanco,50992,3
VEH_01805,POL_03088,3291 SJK,Hyundai,i20,2021,Sedan,11936.31,Plata,182996,1
VEH_01806,POL_02552,1879 VKZ,Skoda,Kodiaq,2023,Utility,50260.5,Plata,137337,4
VEH_01807,POL_02711,0760 MXB,Volvo,V60,2020,Utility,16393.98,Rojo,44485,2
VEH_01809,POL_02751,5525 RXX,Renault,Kadjar,2009,Sedan,15470.04,Verde,78008,2
VEH_01810,POL_05683,3164 ZCY,Nissan,Qashqai,2018,Sport,25663.14,Negro,220306,4
VEH_01811,POL_03243,5712 JDD,Citroën,Berlingo,2015,Sport,22511.6,Negro,78667,2
VEH_01813,POL_06829,6255 YSL,Dacia,Jogger,2011,Utility,43334.68,Gris,65826,1
VEH_01814,POL_07798,1227 RXT,Dacia,Jogger,2021,Sedan,8476.38,Gris,222587,2
VEH_01815,POL_07383,9910 DNN,Volvo,XC60,2019,Utility,12899.82,Negro,156087,2
VEH_01816,POL_09018,7219 ZLW,Opel,Grandland,2005,Sedan,30711.46,Gris,119730,2
VEH_01817,POL_02947,5375 PTB,Skoda,Superb,2015,Sedan,25275.7,Gris,32550,2
VEH_01818,POL_02964,7101 TDY,Skoda,Octavia,2022,Sedan,24238.0,Gris,30813,1
VEH_01819,POL_08530,1092 YKT,Porsche,Cayenne,2010,Sedan,52976.95,Plata,188270,1
VEH_01820,POL_06418,7421 FTL,Nissan,Micra,2018,Sport,9914.1,Gris,97228,3
VEH_01821,POL_01108,4029 WMW,Suzuki,Swift,2011,Sedan,18771.59,Gris,183558,2
VEH_01823,POL_03077,4805 CXM,Kia,Sportage,2017,Van,43571.59,Negro,189862,1
VEH_01824,POL_07155,2521 LDX,Honda,HR-V,2015,Coupe,15966.87,Rojo,98260,2
VEH_01825,POL_01133,2164 WFH,Mitsubishi,ASX,2006,Sport,22115.66,Negro,50885,2
VEH_01826,POL_01165,2256 FHZ,Mazda,MX-5,2008,Utility,9036.03,Plata,17902,3
VEH_01827,POL_01676,2057 NSY,Suzuki,Jimny,2015,Sedan,12588.47,Blanco,216734,2
VEH_01829,POL_09126,0482 KMB,Nissan,Navara,2017,Sport,29533.71,Gris,231767,4
VEH_01830,POL_08097,3727 MHP,Alfa Romeo,Tonale,2007,Sedan,14085.05,Gris,55791,3
VEH_01831,POL_07417,2104 ZCY,Citroën,C5 Aircross,2024,SUV,18329.42,Plata,24767,1
VEH_01832,POL_00467,6276 VRD,Audi,TT,2014,Sedan,25750.2,Blanco,223369,2
VEH_01833,POL_00625,1169 HHH,Porsche,911,2021,Sedan,19106.19,Blanco,270736,2
VEH_01834,POL_04203,1494 RDY,Nissan,Navara,2008,SUV,28811.76,Gris,206073,2
VEH_01836,POL_01021,6980 TMR,Toyota,Yaris,2019,Utility,21167.71,Blanco,224259,2
VEH_01837,POL_02620,1413 JZM,Chevrolet,Equinox,2019,Sedan,19369.93,Marrón,90832,2
VEH_01838,POL_01305,6231 KKN,BMW,X3,2023,Sport,26372.46,Blanco,182200,1
VEH_01839,POL_02370,3018 CSR,Audi,A3,2009,Sedan,19565.5,Gris,158455,2
VEH_01840,POL_02866,5427 GXR,Subaru,Forester,2011,Utility,18394.83,Blanco,151739,2
VEH_01841,POL_03624,5113 DNV,Skoda,Karoq,2007,Utility,41139.91,Blanco,248415,1
VEH_01842,POL_00229,1515 TLW,Mazda,Mazda2,2012,SUV,19782.66,Rojo,191425,4
VEH_01843,POL_04653,9785 XJT,Mercedes-Benz,GLC,2020,Van,12723.42,Negro,67970,1
VEH_01844,POL_01277,7560 PHC,Honda,HR-V,2009,Utility,51600.1,Negro,258728,1
VEH_01845,POL_04056,3846 JLJ,Citroën,Berlingo,2019,SUV,52071.47,Negro,146292,2
VEH_01846,POL_05769,2230 MPR,Mazda,Mazda6,2023,Sedan,33833.16,Negro,269095,3
VEH_01850,POL_00670,9220 XBL,Jaguar,F-Pace,2009,Sedan,9707.47,Negro,215734,3
VEH_01851,POL_07141,6202 LXT,Mazda,Mazda2,2024,Sedan,18680.93,Blanco,117424,2
VEH_01852,POL_08112,7782 YCZ,Jeep,Renegade,2010,SUV,11956.36,Verde,129106,2
VEH_01854,POL_05350,3974 XZT,Volkswagen,ID.4,2021,Sedan,11327.01,Marrón,212416,3
VEH_01856,POL_06019,0320 BVN,Mazda,Mazda2,2014,Sport,38554.73,Gris,95691,1
VEH_01857,POL_03375,8339 ZWX,Mitsubishi,Eclipse Cross,2023,Sedan,16923.54,Negro,180274,1
VEH_01858,POL_08531,8799 JJM,Toyota,Prius,2017,Sedan,21094.96,Gris,71641,4
VEH_01859,POL_01878,8488 DYV,Mazda,CX-3,2024,Van,28777.34,Rojo,237244,2
VEH_01860,POL_05554,9687 ZJJ,BMW,Serie 5,2005,Sport,26459.5,Blanco,80466,1
VEH_01861,POL_08302,9888 NCX,Skoda,Octavia,2006,Sedan,11514.6,Rojo,81573,3
VEH_01862,POL_04130,0036 PYS,Dacia,Logan,2022,Sedan,19789.99,Verde,240124,2
VEH_01864,POL_00833,3058 GKN,Honda,Civic,2021,Sport,15380.02,Gris,232014,4
VEH_01865,POL_00905,8386 CFS,Mercedes-Benz,GLA,2018,Sedan,11519.55,Negro,127367,2
VEH_01866,POL_06591,8637 WZS,Honda,CR-V,2015,Sport,10254.41,Gris,239152,3
VEH_01867,POL_07385,5044 GRM,SEAT,Ateca,2023,Sport,28702.58,Naranja,64308,1
VEH_01868,POL_03902,9347 BCT,Citroën,Berlingo,2010,SUV,16821.05,Negro,33910,3
VEH_01869,POL_01663,5743 CBX,Renault,Twingo,2017,Utility,11564.83,Plata,28407,2
VEH_01870,POL_05049,1469 ZDG,BMW,X5,2005,Utility,10229.87,Azul,132328,1
VEH_01871,POL_09293,8789 BBZ,Lexus,UX,2008,SUV,12398.55,Plata,138939,4
VEH_01872,POL_05866,7248 JPZ,Hyundai,i20,2023,SUV,25418.3,Blanco,253850,3
VEH_01873,POL_00626,1230 HJS,Jeep,Cherokee,2012,Sport,63607.82,Plata,103797,2
VEH_01874,POL_01952,7220 HJG,Alfa Romeo,Tonale,2005,Sedan,12140.85,Gris,252604,1
VEH_01876,POL_06914,5666 FKR,Suzuki,Jimny,2014,Sport,13314.95,Azul,133805,4
VEH_01877,POL_07102,7072 ZBL,Volkswagen,Passat,2023,Sedan,8734.27,Rojo,277690,4
VEH_01879,POL_08790,3740 BVR,Ford,Mustang,2007,Utility,18982.85,Plata,226097,2
VEH_01880,POL_07428,0356 KCP,Mazda,Mazda3,2007,Van,22073.66,Negro,63122,2
VEH_01881,POL_03329,8629 VVS,Lexus,RX,2022,Sedan,33486.11,Verde,52602,2
VEH_01882,POL_08686,2840 SYV,Kia,Rio,2023,SUV,5531.05,Plata,209217,1
VEH_01883,POL_09175,6272 YVL,BMW,X3,2016,SUV,10232.62,Blanco,250805,1
